Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Score,Churn,CustomerID,Priority_Score,Priority_Level
30,2,1010.29,Regular,4,2,4,424,0,1397,499.745,High
96,1,131.81,Regular,2,1,1,211,0,1398,47.004999999999995,Medium
294,1,311.55,Churn Likely,1,1,2,112,1,1399,97.275,High
134,6,1957.1000000000001,At Risk,2,5,4,254,0,1400,953.5500000000001,High
78,3,1316.25,Regular,2,3,4,234,0,1401,643.425,High
372,1,38.1,Lost,1,1,1,111,1,1402,-55.050000000000004,Low
7,6,2170.78,VIP,5,5,5,555,0,1403,1085.79,High
210,2,1106.4,Churn Likely,1,2,4,124,1,1404,511.80000000000007,High
51,1,521.2,Regular,3,1,3,313,0,1405,250.70000000000005,High
137,1,147.12,At Risk,2,1,1,211,0,1406,46.459999999999994,Medium
25,2,1568.23,Regular,4,2,4,424,0,1407,779.715,High
282,1,559.12,Churn Likely,1,1,3,113,1,1408,223.46,High
25,7,4009.34,VIP,4,5,5,455,0,1409,2001.77,High
185,6,1607.0600000000002,Churn Likely,1,5,4,154,1,1410,768.33,High
83,2,380.64,Regular,2,2,2,222,0,1411,174.32,High
326,2,599.97,Churn Likely,1,2,3,123,1,1412,235.38500000000005,High
281,1,374.0,Churn Likely,1,1,2,112,1,1413,131.10000000000002,High
142,2,343.2300000000001,At Risk,2,2,2,222,0,1414,143.81500000000003,High
57,2,2218.02,Regular,3,2,5,325,0,1415,1098.2099999999998,High
3,12,1535.77,VIP,5,5,4,554,0,1416,770.885,High
235,2,854.99,Churn Likely,1,2,3,123,1,1417,381.095,High
44,3,573.22,Loyal,3,3,3,333,0,1418,278.71,High
275,1,298.0,Churn Likely,1,1,2,112,1,1419,94.30000000000001,High
8,2,1463.04,Regular,5,2,4,524,0,1420,730.52,High
24,4,703.47,Loyal,4,4,3,443,0,1421,348.135,High
87,1,309.05,Regular,2,1,2,212,0,1422,137.425,High
62,3,1175.22,Regular,3,3,4,334,0,1423,576.11,High
67,2,1378.4,Regular,3,2,4,324,0,1424,676.4000000000001,High
213,2,354.12,Churn Likely,1,2,2,122,1,1425,135.06,High
23,1,376.71999999999997,Regular,4,1,2,412,0,1426,184.06,High
185,3,331.0,Churn Likely,1,3,2,132,1,1427,129.4,High
30,1,176.55,Regular,4,1,1,411,0,1428,82.575,High
41,2,372.8,Regular,3,2,2,322,0,1429,178.8,High
204,2,216.5,Churn Likely,1,2,1,121,1,1430,68.04999999999998,Medium
8,28,17654.54,VIP,5,5,5,555,0,1431,8834.07,High
264,1,138.68,Churn Likely,1,1,1,111,1,1432,16.839999999999996,Low
17,2,496.06,Regular,4,2,3,423,0,1433,245.23,High
11,5,2919.81,VIP,5,4,5,545,0,1434,1459.205,High
175,2,750.0,At Risk,2,2,3,223,0,1435,340.6,High
39,5,2178.67,Loyal,3,4,5,345,0,1436,1083.035,High
22,8,3075.04,VIP,4,5,5,455,0,1437,1535.52,High
2,5,1662.3,VIP,5,4,4,544,0,1438,832.25,High
4,5,2483.63,VIP,5,4,5,545,0,1439,1242.515,High
148,2,363.65,At Risk,2,2,2,222,0,1440,152.825,High
138,4,2944.95,At Risk,2,4,5,245,0,1441,1446.075,High
127,1,594.0,At Risk,2,1,3,213,0,1442,271.90000000000003,High
7,6,1335.19,VIP,5,5,4,554,0,1443,667.995,High
16,1,162.78,Regular,4,1,1,411,0,1444,78.49,High
8,37,16587.09,VIP,5,5,5,555,0,1445,8303.045,High
160,1,405.38,At Risk,2,1,2,212,0,1446,170.99,High
63,1,172.82,Regular,3,1,1,311,0,1447,74.10999999999999,High
87,4,933.7,Regular,2,4,4,244,0,1448,450.65000000000003,High
4,2,694.05,Regular,5,2,3,523,0,1449,346.825,High
34,5,2062.7000000000003,Loyal,3,4,5,345,0,1450,1026.0500000000002,High
311,1,117.85,Churn Likely,1,1,1,111,1,1451,-2.9750000000000085,Low
77,2,415.8,Regular,2,2,2,222,0,1452,193.1,High
21,15,42055.96,VIP,4,5,5,455,0,1453,21028.28,High
23,3,607.53,Loyal,4,3,3,433,0,1454,300.06499999999994,High
1,7,2160.7,VIP,5,5,5,555,0,1455,1082.2499999999998,High
16,4,1063.9,Loyal,4,4,4,444,0,1456,529.95,High
14,4,1504.27,Loyal,4,4,4,444,0,1457,750.5350000000001,High
25,1,114.14,Regular,4,1,1,411,0,1458,52.37,Medium
63,8,11581.8,Regular,3,5,5,355,0,1459,5780.699999999999,High
54,2,899.69,Regular,3,2,3,323,0,1460,439.64500000000004,High
130,3,675.6,At Risk,2,3,3,233,0,1461,312.7,High
35,2,604.51,Regular,3,2,3,323,0,1462,295.855,High
287,1,462.95,Churn Likely,1,1,2,112,1,1463,174.375,High
143,6,1603.99,At Risk,2,5,4,254,0,1464,775.1949999999999,High
15,7,2064.95,VIP,4,5,5,455,0,1465,1031.5749999999998,High
30,8,4167.22,VIP,4,5,5,455,0,1466,2080.01,High
1,3,1843.0,Loyal,5,3,4,534,0,1467,922.1999999999999,High
8,6,1064.07,VIP,5,5,4,554,0,1468,532.2349999999999,High
5,4,1387.79,Loyal,5,4,4,544,0,1469,694.095,High
9,1,329.85,Regular,5,1,2,512,0,1470,163.425,High
0,11,4757.16,VIP,5,5,5,555,0,1471,2381.88,High
305,1,108.07,Churn Likely,1,1,1,111,1,1472,-6.665000000000006,Low
9,8,4017.54,VIP,5,5,5,555,0,1473,2009.3700000000001,High
6,2,266.39,Regular,5,2,2,522,0,1474,132.595,High
7,8,1856.63,VIP,5,5,4,554,0,1475,929.315,High
88,1,769.8100000000001,Regular,2,1,3,213,0,1476,367.605,High
9,1,160.18,Regular,5,1,1,511,0,1477,78.59,High
357,2,1660.9,Churn Likely,1,2,4,124,1,1478,759.6500000000001,High
111,1,135.95,Regular,2,1,1,211,0,1479,46.07499999999999,Medium
6,4,405.47,Loyal,5,4,2,542,0,1480,202.735,High
3,86,11189.91,VIP,5,5,5,555,0,1481,5620.155,High
197,1,144.8,Churn Likely,1,1,1,111,1,1482,33.3,Low
211,1,738.6,Churn Likely,1,1,3,113,1,1483,327.40000000000003,High
155,1,39.239999999999995,At Risk,2,1,1,211,0,1484,-11.080000000000002,Low
157,9,7374.900000000001,At Risk,2,5,5,255,0,1485,3658.75,High
29,2,372.21999999999997,Regular,4,2,2,422,0,1486,180.90999999999997,High
242,1,390.54,Churn Likely,1,1,2,112,1,1487,147.17000000000002,High
18,1,97.5,Regular,4,1,1,411,0,1488,45.449999999999996,Medium
0,2,1239.38,Regular,5,2,4,524,0,1489,620.2900000000001,High
73,2,558.7,Regular,2,2,3,223,0,1490,265.35,High
291,1,505.82,Churn Likely,1,1,3,113,1,1491,195.01,High
2,15,6924.110000000001,VIP,5,5,5,555,0,1492,3466.155,High
30,3,409.5,Loyal,4,3,2,432,0,1493,199.65,High
22,2,503.76,Regular,4,2,3,423,0,1494,248.07999999999998,High
22,4,414.76,Loyal,4,4,2,442,0,1495,204.17999999999998,High
3,3,974.4200000000001,Loyal,5,3,4,534,0,1496,487.51,High
84,1,211.32,Regular,2,1,1,211,0,1497,89.16,High
21,4,1226.89,Loyal,4,4,4,444,0,1498,610.445,High
195,3,455.88,Churn Likely,1,3,2,132,1,1499,189.84,High
106,3,534.85,Regular,2,3,3,233,0,1500,247.125,High
3,13,9785.970000000001,VIP,5,5,5,555,0,1501,4896.285,High
317,1,120.94999999999999,Churn Likely,1,1,1,111,1,1502,-2.625000000000014,Low
105,3,149.05,Regular,2,3,1,231,0,1503,54.42500000000001,Medium
11,18,5655.91,VIP,5,5,5,555,0,1504,2831.155,High
173,2,513.7,At Risk,2,2,3,223,0,1505,222.85000000000005,High
55,1,81.57,Regular,3,1,1,311,0,1506,30.084999999999994,Low
322,1,229.46999999999997,Churn Likely,1,1,1,111,1,1507,50.63499999999998,Medium
371,1,50.550000000000004,Lost,1,1,1,111,1,1508,-48.625,Low
8,8,1646.8400000000001,VIP,5,5,4,554,0,1509,824.22,High
0,13,4810.9400000000005,VIP,5,5,5,555,0,1510,2409.3700000000003,High
10,10,3466.2799999999997,VIP,5,5,5,555,0,1511,1734.1399999999999,High
52,5,3339.64,Loyal,3,4,5,345,0,1512,1660.9199999999998,High
72,3,789.89,Regular,2,3,3,233,0,1513,381.445,High
6,1,204.0,Regular,5,1,1,511,0,1514,101.1,High
15,28,7277.7,VIP,4,5,5,455,0,1515,3644.25,High
3,9,2616.38,VIP,5,5,5,555,0,1516,1310.2900000000002,High
63,2,689.9,Regular,3,2,3,323,0,1517,332.95,High
0,5,975.36,VIP,5,4,4,544,0,1518,489.18,High
113,6,6912.0,Regular,2,5,5,255,0,1519,3435.2000000000003,High
22,2,661.3199999999999,Regular,4,2,3,423,0,1520,326.86,High
30,3,1247.5,Loyal,4,3,4,434,0,1521,618.65,High
10,2,752.4399999999999,Regular,5,2,3,523,0,1522,374.82,High
51,2,1010.18,Regular,3,2,4,324,0,1523,495.49,High
356,1,190.55,Churn Likely,1,1,1,111,1,1524,24.375,Low
54,2,642.77,Regular,3,2,3,323,0,1525,311.185,High
73,2,921.88,Regular,2,2,3,223,0,1526,446.94,High
137,3,881.07,At Risk,2,3,3,233,0,1527,414.035,High
79,3,908.46,Regular,2,3,3,233,0,1528,439.33,High
8,2,676.99,Regular,5,2,3,523,0,1529,337.495,High
272,1,516.42,Churn Likely,1,1,3,113,1,1530,204.10999999999999,High
290,1,560.47,Churn Likely,1,1,3,113,1,1531,222.53500000000003,High
98,1,305.28000000000003,Regular,2,1,2,212,0,1532,133.34000000000003,High
30,2,629.31,Regular,4,2,3,423,0,1533,309.255,High
31,10,3237.54,Loyal,4,5,5,455,0,1534,1615.57,High
13,4,1819.41,Loyal,4,4,4,444,0,1535,908.3050000000001,High
63,2,656.6800000000001,Regular,3,2,3,323,0,1536,316.34000000000003,High
14,17,5836.86,VIP,4,5,5,455,0,1537,2920.7299999999996,High
211,1,348.15000000000003,Churn Likely,1,1,2,112,1,1538,132.175,High
77,3,1214.41,Regular,2,3,4,234,0,1539,592.705,High
24,3,271.40000000000003,Loyal,4,3,2,432,0,1540,131.8,High
249,1,183.4,Churn Likely,1,1,1,111,1,1541,42.199999999999996,Medium
253,1,307.53,Churn Likely,1,1,2,112,1,1542,103.465,High
71,1,248.61,Regular,3,1,1,311,0,1543,110.405,High
190,1,346.98,Churn Likely,1,1,2,112,1,1544,135.79000000000002,High
12,4,1105.59,Loyal,5,4,4,544,0,1545,551.595,High
372,1,205.86,Lost,1,1,1,111,1,1546,28.83,Low
23,2,470.8,Regular,4,2,2,422,0,1547,231.4,High
81,1,115.46000000000001,Regular,2,1,1,211,0,1548,41.83,Medium
9,2,344.0,Regular,5,2,2,522,0,1549,170.79999999999998,High
0,24,4431.44,VIP,5,5,5,555,0,1550,2222.9199999999996,High
191,1,228.8,Churn Likely,1,1,1,111,1,1551,76.5,High
266,1,177.15,Churn Likely,1,1,1,111,1,1552,35.675,Low
129,1,919.61,At Risk,2,1,3,213,0,1553,434.305,High
0,4,728.02,Loyal,5,4,3,543,0,1554,365.21,High
2,26,12627.94,VIP,5,5,5,555,0,1555,6321.370000000001,High
3,5,220.10000000000002,VIP,5,4,1,541,0,1556,110.95000000000002,High
178,1,58.08,At Risk,2,1,1,211,0,1557,-6.260000000000002,Low
11,11,28337.38,VIP,5,5,5,555,0,1558,14169.789999999999,High
125,9,3613.63,At Risk,2,5,5,255,0,1559,1784.515,High
3,2,303.75,Regular,5,2,2,522,0,1560,151.875,High
157,2,416.08000000000004,At Risk,2,2,2,222,0,1561,177.24,High
2,97,58762.08,VIP,5,5,5,555,0,1562,29409.739999999998,High
8,14,8910.82,VIP,5,5,5,555,0,1563,4458.009999999999,High
27,1,345.82,Regular,4,1,2,412,0,1564,167.81,High
70,5,477.83,Regular,3,4,2,342,0,1565,226.415,High
275,8,7832.47,Churn Likely,1,5,5,155,1,1566,3863.635,High
20,12,1927.3200000000002,VIP,4,5,4,454,0,1567,963.2600000000001,High
70,1,74.39999999999999,Regular,3,1,1,311,0,1568,23.499999999999993,Low
32,10,6003.22,Loyal,4,5,5,455,0,1569,2998.21,High
0,28,28882.44,VIP,5,5,5,555,0,1570,14449.619999999999,High
98,1,207.35999999999999,Regular,2,1,1,211,0,1571,84.38,High
233,1,101.19,Churn Likely,1,1,1,111,1,1572,4.294999999999995,Low
0,24,6424.09,VIP,5,5,5,555,0,1573,3219.245,High
39,1,243.94,Regular,3,1,1,311,0,1574,114.47,High
2,6,1098.48,VIP,5,5,4,554,0,1575,550.64,High
132,1,76.5,At Risk,2,1,1,211,0,1576,12.149999999999995,Low
43,4,1531.6200000000001,Loyal,3,4,4,344,0,1577,758.4100000000001,High
372,1,350.06,Lost,1,1,2,112,1,1578,100.93,High
59,2,786.54,Regular,3,2,3,323,0,1579,382.07,High
30,7,1488.67,VIP,4,5,4,454,0,1580,740.4350000000001,High
0,24,12245.960000000001,VIP,5,5,5,555,0,1581,6130.18,High
11,4,2294.78,Loyal,5,4,5,545,0,1582,1146.39,High
137,1,501.14,At Risk,2,1,3,213,0,1583,223.47,High
21,8,984.91,VIP,4,5,4,454,0,1584,490.655,High
19,5,1197.81,VIP,4,4,4,444,0,1585,596.605,High
238,1,30.599999999999998,Churn Likely,1,1,1,111,1,1586,-32.0,Low
268,1,283.73,Churn Likely,1,1,2,112,1,1587,88.56500000000003,High
93,2,922.39,Regular,2,2,3,223,0,1588,443.195,High
89,3,3756.33,Regular,2,3,5,235,0,1589,1861.265,High
4,8,2099.64,VIP,5,5,5,555,0,1590,1051.42,High
77,1,259.17,Regular,2,1,2,212,0,1591,114.48500000000001,High
93,1,64.0,Regular,2,1,1,211,0,1592,13.699999999999996,Low
22,3,1073.3,Loyal,4,3,4,434,0,1593,533.15,High
261,1,77.3,Churn Likely,1,1,1,111,1,1594,-13.250000000000007,Low
273,2,109.8,Churn Likely,1,2,1,121,1,1595,0.8999999999999986,Low
85,4,1793.58,Regular,2,4,4,244,0,1596,880.99,High
196,1,3096.0,Churn Likely,1,1,5,115,1,1597,1509.1,High
55,5,2607.61,Loyal,3,4,5,345,0,1598,1294.305,High
10,8,3603.29,VIP,5,5,5,555,0,1599,1802.045,High
21,6,962.39,VIP,4,5,4,454,0,1600,478.795,High
15,7,5064.94,VIP,4,5,5,455,0,1601,2531.5699999999997,High
107,3,422.47,Regular,2,3,2,232,0,1602,190.735,High
84,5,2388.75,Regular,2,4,5,245,0,1603,1179.075,High
18,1,307.09,Regular,4,1,2,412,0,1604,150.245,High
332,1,110.95,Churn Likely,1,1,1,111,1,1605,-10.625000000000007,Low
39,4,618.52,Loyal,3,4,3,343,0,1606,302.65999999999997,High
25,1,228.91,Regular,4,1,1,411,0,1607,109.755,High
9,4,712.8000000000001,Loyal,5,4,3,543,0,1608,355.8,High
28,12,3683.26,VIP,4,5,5,455,0,1609,1839.63,High
13,4,1676.06,Loyal,4,4,4,444,0,1610,836.63,High
295,1,1257.8700000000001,Churn Likely,1,1,4,114,1,1611,570.235,High
5,1,486.22,Regular,5,1,2,512,0,1612,242.41000000000003,High
32,4,971.76,Loyal,4,4,4,444,0,1613,480.68,High
48,4,1741.22,Loyal,3,4,4,344,0,1614,862.21,High
94,4,1201.06,Regular,2,4,4,244,0,1615,582.9300000000001,High
8,4,1429.35,Loyal,5,4,4,544,0,1616,714.275,High
21,1,91.8,Regular,4,1,1,411,0,1617,41.99999999999999,Medium
312,1,112.75,Churn Likely,1,1,1,111,1,1618,-5.7250000000000085,Low
121,4,1688.29,At Risk,2,4,4,244,0,1619,821.145,High
45,2,1021.48,Regular,3,2,4,324,0,1620,502.34000000000003,High
282,1,417.2,Churn Likely,1,1,2,112,1,1621,152.5,High
18,4,791.33,Loyal,4,4,3,443,0,1622,393.265,High
35,4,1299.59,Loyal,3,4,4,344,0,1623,643.995,High
63,2,712.88,Regular,3,2,3,323,0,1624,344.44,High
26,1,108.81,Regular,4,1,1,411,0,1625,49.504999999999995,Medium
21,3,468.41,Loyal,4,3,2,432,0,1626,230.90500000000003,High
3,2,353.65,Regular,5,2,2,522,0,1627,176.825,High
15,3,2742.82,Loyal,4,3,5,435,0,1628,1369.3100000000002,High
45,1,481.49,Regular,3,1,2,312,0,1629,232.04500000000002,High
64,1,282.45,Regular,3,1,2,312,0,1630,128.725,High
25,11,5725.47,VIP,4,5,5,455,0,1631,2861.0350000000003,High
44,1,121.18,Regular,3,1,1,311,0,1632,52.09,Medium
7,9,3957.78,VIP,5,5,5,555,0,1633,1980.19,High
14,10,1668.95,VIP,4,5,4,454,0,1634,834.6750000000001,High
267,1,71.4,Churn Likely,1,1,1,111,1,1635,-17.400000000000006,Low
39,3,1575.89,Loyal,3,3,4,334,0,1636,781.0450000000001,High
336,1,236.02,Churn Likely,1,1,1,111,1,1637,51.11,Medium
10,1,114.60000000000001,Regular,5,1,1,511,0,1638,55.6,Medium
18,2,260.68,Regular,4,2,2,422,0,1639,127.34,High
94,2,911.94,Regular,2,2,3,223,0,1640,437.77000000000004,High
60,1,112.08,Regular,3,1,1,311,0,1641,44.339999999999996,Medium
135,1,60.7,At Risk,2,1,1,211,0,1642,3.650000000000002,Low
10,4,1797.78,Loyal,5,4,4,544,0,1643,898.09,High
9,6,3401.2400000000002,VIP,5,5,5,555,0,1644,1700.6200000000001,High
3,38,9817.12,VIP,5,5,5,555,0,1645,4919.36,High
18,4,870.09,Loyal,4,4,3,443,0,1646,432.645,High
9,4,869.46,Loyal,5,4,3,543,0,1647,434.13,High
14,2,250.26000000000002,Regular,4,2,2,422,0,1648,122.93,High
58,6,1217.65,Loyal,3,5,4,354,0,1649,599.025,High
29,8,5891.61,VIP,4,5,5,455,0,1650,2942.4049999999997,High
93,1,353.48,Regular,2,1,2,212,0,1651,158.44000000000003,High
9,3,1095.42,Loyal,5,3,4,534,0,1652,546.8100000000001,High
19,3,786.83,Loyal,4,3,3,433,0,1653,390.515,High
56,5,1520.58,Loyal,3,4,4,344,0,1654,750.5899999999999,High
267,1,333.74,Churn Likely,1,1,2,112,1,1655,113.77000000000001,High
121,3,533.98,At Risk,2,3,3,233,0,1656,243.69,High
126,1,62.63999999999999,At Risk,2,1,1,211,0,1657,6.419999999999995,Low
77,4,819.2900000000001,Regular,2,4,3,243,0,1658,395.44500000000005,High
239,2,847.41,Churn Likely,1,2,3,123,1,1659,376.505,High
199,2,163.20000000000002,Churn Likely,1,2,1,121,1,1660,42.4,Medium
59,2,2155.95,Regular,3,2,5,325,0,1661,1066.7749999999999,High
2,7,6463.84,VIP,5,5,5,555,0,1662,3233.62,High
272,1,108.21000000000001,Churn Likely,1,1,1,111,1,1663,0.0049999999999954525,Low
201,1,257.7,Churn Likely,1,1,2,112,1,1664,88.95,High
80,1,358.0,Regular,2,1,2,212,0,1665,163.3,High
225,1,160.95,Churn Likely,1,1,1,111,1,1666,35.77499999999999,Low
3,14,2755.63,VIP,5,5,5,555,0,1667,1381.4150000000002,High
12,7,1328.35,VIP,5,5,4,554,0,1668,663.875,High
73,2,605.12,Regular,2,2,3,223,0,1669,288.56,High
211,1,1031.07,Churn Likely,1,1,4,114,1,1670,473.63499999999993,High
24,2,744.85,Regular,4,2,3,423,0,1671,368.225,High
16,4,700.73,Loyal,4,4,3,443,0,1672,348.365,High
261,1,329.56,Churn Likely,1,1,2,112,1,1673,112.88000000000001,High
95,4,663.65,Regular,2,4,3,243,0,1674,314.025,High
111,3,270.40000000000003,Regular,2,3,2,232,0,1675,113.90000000000002,High
202,1,585.12,Churn Likely,1,1,3,113,1,1676,252.46,High
92,1,121.74000000000001,Regular,2,1,1,211,0,1677,42.769999999999996,Medium
50,1,430.5,Regular,3,1,2,312,0,1678,205.55,High
17,6,1961.52,VIP,4,5,4,454,0,1679,979.16,High
17,4,501.12,Loyal,4,4,3,443,0,1680,248.35999999999999,High
124,2,465.68,At Risk,2,2,2,222,0,1681,208.64,High
91,3,711.41,Regular,2,3,3,233,0,1682,338.405,High
156,2,1030.4,At Risk,2,2,4,224,0,1683,484.6000000000001,High
8,2,399.51,Regular,5,2,2,522,0,1684,198.755,High
11,3,672.83,Loyal,5,3,3,533,0,1685,335.115,High
61,1,283.18,Regular,3,1,2,312,0,1686,129.69000000000003,High
60,1,557.62,Regular,3,1,3,313,0,1687,267.11,High
268,2,944.1,Churn Likely,1,2,4,124,1,1688,419.05,High
262,1,200.29,Churn Likely,1,1,1,111,1,1689,48.04499999999999,Medium
0,35,7436.93,VIP,5,5,5,555,0,1690,3728.965,High
52,5,2092.66,Loyal,3,4,5,345,0,1691,1037.4299999999998,High
10,12,3834.2599999999998,VIP,5,5,5,555,0,1692,1918.7299999999998,High
2,19,4521.49,VIP,5,5,5,555,0,1693,2266.0449999999996,High
17,11,3174.75,VIP,4,5,5,455,0,1694,1587.2749999999999,High
0,15,5343.28,VIP,5,5,5,555,0,1695,2676.14,High
365,1,590.0,Churn Likely,1,1,3,113,1,1696,222.3,High
36,1,211.49,Regular,3,1,1,311,0,1697,98.845,High
30,2,276.56,Regular,4,2,2,422,0,1698,132.88,High
112,1,138.98,Regular,2,1,1,211,0,1699,47.389999999999986,Medium
63,2,590.9300000000001,Regular,3,2,3,323,0,1700,283.46500000000003,High
15,4,258.4,Loyal,4,4,2,442,0,1701,127.39999999999998,High
40,1,542.73,Regular,3,1,3,313,0,1702,263.665,High
77,1,137.75,Regular,2,1,1,211,0,1703,53.775,Medium
121,3,798.46,At Risk,2,3,3,233,0,1704,375.93,High
17,3,1132.14,Loyal,4,3,4,434,0,1705,563.57,High
59,2,93.66,Regular,3,2,1,321,0,1706,35.629999999999995,Low
330,1,201.19,Churn Likely,1,1,1,111,1,1707,34.894999999999996,Low
22,4,2709.12,Loyal,4,4,5,445,0,1708,1351.36,High
155,1,361.11,At Risk,2,1,2,212,0,1709,149.85500000000002,High
38,2,578.9399999999999,Regular,3,2,3,323,0,1710,282.46999999999997,High
189,2,873.74,Churn Likely,1,2,3,123,1,1711,399.67,High
359,1,201.20000000000002,Churn Likely,1,1,1,111,1,1712,29.10000000000001,Low
136,1,87.4,At Risk,2,1,1,211,0,1713,16.799999999999997,Low
7,4,2089.85,Loyal,5,4,5,545,0,1714,1044.725,High
0,1,360.0,Regular,5,1,2,512,0,1715,180.3,High
267,1,142.5,Churn Likely,1,1,1,111,1,1716,18.14999999999999,Low
168,1,371.89,At Risk,2,1,2,212,0,1717,152.645,High
103,4,618.09,Regular,2,4,3,243,0,1718,289.645,High
154,1,63.75,At Risk,2,1,1,211,0,1719,1.3749999999999964,Low
350,1,300.42,Churn Likely,1,1,2,112,1,1720,80.51000000000002,High
3,10,2000.86,VIP,5,5,4,554,0,1721,1002.8299999999999,High
119,1,15.0,Regular,2,1,1,211,0,1722,-16.0,Low
22,3,1385.51,Loyal,4,3,4,434,0,1723,689.255,High
6,5,1456.79,VIP,5,4,4,544,0,1724,728.6949999999999,High
27,3,1132.03,Loyal,4,3,4,434,0,1725,561.515,High
3,2,598.57,Regular,5,2,3,523,0,1726,299.285,High
21,5,1555.32,VIP,4,4,4,444,0,1727,774.9599999999999,High
1,3,775.94,Loyal,5,3,3,533,0,1728,388.67,High
36,4,5732.93,Loyal,3,4,5,345,0,1729,2860.465,High
65,6,2273.68,Regular,3,5,5,355,0,1730,1125.6399999999999,High
0,3,640.76,Loyal,5,3,3,533,0,1731,321.28,High
4,26,10845.550000000001,VIP,5,5,5,555,0,1732,5429.775000000001,High
77,4,1532.2,Regular,2,4,4,244,0,1733,751.9000000000001,High
71,2,567.36,Regular,3,2,3,323,0,1734,270.08000000000004,High
16,1,199.48000000000002,Regular,4,1,1,411,0,1735,96.84,High
2,5,787.85,VIP,5,4,3,543,0,1736,395.02500000000003,High
35,10,7121.95,Loyal,3,5,5,355,0,1737,3556.975,High
81,1,675.3,Regular,2,1,3,213,0,1738,321.75,High
38,8,3627.77,Loyal,3,5,5,355,0,1739,1808.6850000000002,High
315,1,1308.48,Churn Likely,1,1,4,114,1,1740,591.54,High
31,2,789.0,Regular,4,2,3,423,0,1741,388.90000000000003,High
92,3,1140.93,Regular,2,3,4,234,0,1742,552.965,High
13,1,350.9,Regular,4,1,2,412,0,1743,173.15,High
81,3,3502.32,Regular,2,3,5,235,0,1744,1735.8600000000001,High
76,1,795.12,Regular,2,1,3,213,0,1745,382.66,High
157,1,487.02,At Risk,2,1,2,212,0,1746,212.41,High
200,1,860.12,Churn Likely,1,1,3,113,1,1747,390.36,High
44,7,10736.48,Loyal,3,5,5,355,0,1748,5361.54,High
260,1,775.85,Churn Likely,1,1,3,113,1,1749,336.225,High
177,1,353.43,At Risk,2,1,2,212,0,1750,141.615,High
67,3,2511.69,Regular,3,3,5,335,0,1751,1243.345,High
287,1,389.5,Churn Likely,1,1,2,112,1,1752,137.65,High
69,1,341.36,Regular,3,1,2,312,0,1753,157.18,High
63,1,233.76,Regular,3,1,1,311,0,1754,104.57999999999998,High
10,1,247.32,Regular,5,1,1,511,0,1755,121.96,High
15,2,979.12,Regular,4,2,4,424,0,1756,487.16,High
65,1,373.94,Regular,3,1,2,312,0,1757,174.27,High
59,1,397.97999999999996,Regular,3,1,2,312,0,1758,187.48999999999998,High
70,1,743.53,Regular,3,1,3,313,0,1759,358.065,High
121,1,674.7,At Risk,2,1,3,213,0,1760,313.45000000000005,High
79,1,768.24,Regular,2,1,3,213,0,1761,368.62,High
256,1,609.4,Churn Likely,1,1,3,113,1,1762,253.8,High
268,1,439.03,Churn Likely,1,1,2,112,1,1763,166.215,High
63,1,439.56,Regular,3,1,2,312,0,1764,207.48000000000002,High
8,4,3090.7400000000002,Loyal,5,4,5,545,0,1765,1544.9700000000003,High
17,2,992.5,Regular,4,2,4,424,0,1766,493.45000000000005,High
70,1,134.95999999999998,Regular,3,1,1,311,0,1767,53.77999999999999,Medium
33,2,2225.37,Regular,3,2,5,325,0,1768,1106.685,High
49,1,56.160000000000004,Regular,3,1,1,311,0,1769,18.580000000000002,Low
256,2,623.4,Churn Likely,1,2,3,123,1,1770,261.1,High
365,1,308.28000000000003,Churn Likely,1,1,2,112,1,1771,81.44000000000003,High
371,1,754.87,Lost,1,1,3,113,1,1772,303.535,High
89,1,378.64,Regular,2,1,2,212,0,1773,171.82,High
60,3,3312.25,Loyal,3,3,5,335,0,1774,1645.025,High
88,1,778.65,Regular,2,1,3,213,0,1775,372.025,High
98,3,1019.76,Regular,2,3,4,234,0,1776,491.17999999999995,High
25,3,572.56,Loyal,4,3,3,433,0,1777,282.17999999999995,High
31,6,3639.31,Loyal,4,5,5,455,0,1778,1815.2549999999999,High
280,1,222.99,Churn Likely,1,1,1,111,1,1779,55.795,Medium
30,7,4151.93,VIP,4,5,5,455,0,1780,2072.065,High
329,1,534.57,Churn Likely,1,1,3,113,1,1781,201.78500000000003,High
130,2,677.1,At Risk,2,2,3,223,0,1782,313.15000000000003,High
10,3,797.96,Loyal,5,3,3,533,0,1783,397.88,High
74,1,544.08,Regular,2,1,3,213,0,1784,257.54,High
203,1,59.8,Churn Likely,1,1,1,111,1,1785,-10.400000000000002,Low
1,8,2520.02,VIP,5,5,5,555,0,1786,1262.21,High
184,1,307.72,Churn Likely,1,1,2,112,1,1787,117.36000000000001,High
28,2,1360.99,Regular,4,2,4,424,0,1788,675.495,High
72,5,1544.13,Regular,2,4,4,244,0,1789,759.1650000000001,High
191,1,457.34,Churn Likely,1,1,2,112,1,1790,190.76999999999998,High
126,2,621.23,At Risk,2,2,3,223,0,1791,286.01500000000004,High
17,1,75.0,Regular,4,1,1,411,0,1792,34.4,Low
0,2,252.49,Regular,5,2,2,522,0,1793,126.845,High
73,3,572.451,Regular,2,3,3,233,0,1794,272.52549999999997,High
1,62,28117.04,VIP,5,5,5,555,0,1795,14076.92,High
23,5,1003.06,VIP,4,4,4,444,0,1796,498.42999999999995,High
